departure_time,departure_point
09/05/2018 06:00,TUN
09/05/2018 06:05,DJE
09/05/2018 06:20,TUN
09/05/2018 06:25,TUN
09/05/2018 06:25,TUN
09/05/2018 07:00,DJE
09/05/2018 07:05,SFA
09/05/2018 07:05,TUN
09/05/2018 07:10,DJE
09/05/2018 07:10,TUN
09/05/2018 07:25,TUN
09/05/2018 07:30,TUN
09/05/2018 07:45,DJE
09/05/2018 07:50,TUN
09/05/2018 07:55,TUN
09/05/2018 08:20,TUN
09/05/2018 08:20,TUN
09/05/2018 08:30,CDG
09/05/2018 08:35,TUN
09/05/2018 08:50,MRS
09/05/2018 08:55,LYS
09/05/2018 09:05,PRG
09/05/2018 09:10,BRU
09/05/2018 09:30,TUN
09/05/2018 09:40,BEY
09/05/2018 09:40,ORY
09/05/2018 09:55,ORY
09/05/2018 10:00,DUS
09/05/2018 10:00,LGW
09/05/2018 10:00,LJU
09/05/2018 10:15,NCE
09/05/2018 10:20,LYS
09/05/2018 10:30,FRA
09/05/2018 10:40,FCO
09/05/2018 10:40,LYS
09/05/2018 10:55,IST
09/05/2018 11:05,CMN
09/05/2018 11:10,BRU
09/05/2018 11:10,GVA
09/05/2018 11:10,MXP
09/05/2018 11:30,MLA
09/05/2018 11:50,MIR
09/05/2018 12:05,SFA
09/05/2018 12:50,TUN
09/05/2018 13:00,DJE
09/05/2018 13:00,TUN
09/05/2018 13:05,DJE
09/05/2018 13:10,TUN
09/05/2018 13:20,DJE
09/05/2018 13:25,MIR
09/05/2018 13:30,DJE
09/05/2018 13:35,TUN
09/05/2018 13:45,DJE
09/05/2018 13:50,TUN
09/05/2018 13:50,TUN
09/05/2018 14:00,TUN
09/05/2018 14:15,TUN
09/05/2018 14:15,TUN
09/05/2018 14:25,TUN
09/05/2018 15:00,TUN
09/05/2018 15:10,ORY
09/05/2018 15:15,MIR
09/05/2018 15:15,TUN
09/05/2018 15:40,BCN
09/05/2018 15:55,NCE
09/05/2018 16:10,ALG
09/05/2018 16:15,DJE
09/05/2018 16:20,SXB
09/05/2018 16:20,TLS
09/05/2018 16:20,TUN
09/05/2018 16:25,MUC
09/05/2018 16:25,ORN
09/05/2018 17:00,GVA
09/05/2018 17:10,ORY
09/05/2018 17:25,MAD
09/05/2018 18:00,TUN
09/05/2018 18:20,TUN
09/05/2018 19:35,TUN
09/05/2018 19:45,DJE
09/05/2018 20:00,BKO
09/05/2018 21:00,MIR
09/05/2018 21:10,SFA
09/05/2018 22:00,TUN
09/05/2018 22:20,DSS
09/05/2018 22:40,ABJ
10/05/2018 00:30,COO
10/05/2018 02:10,MED
10/05/2018 02:10,YUL
10/05/2018 04:15,MIR
10/05/2018 06:00,MIR
10/05/2018 06:00,ORY
10/05/2018 06:00,TUN
10/05/2018 06:00,TUN
10/05/2018 06:05,DJE
10/05/2018 06:20,DJE
10/05/2018 06:20,TUN
10/05/2018 06:25,TUN
10/05/2018 06:45,TUN
10/05/2018 07:05,TUN
10/05/2018 07:25,DJE
10/05/2018 07:25,TUN
10/05/2018 07:30,TUN
10/05/2018 07:45,DJE
10/05/2018 07:50,TUN
10/05/2018 07:55,SFA
10/05/2018 08:00,SXF
10/05/2018 08:20,TUN
10/05/2018 08:25,TUN
10/05/2018 08:35,TUN
10/05/2018 08:50,MRS
10/05/2018 08:50,TUN
10/05/2018 08:55,LYS
10/05/2018 09:15,TUN
10/05/2018 09:20,ORY
10/05/2018 09:30,TUN
10/05/2018 09:40,ORY
10/05/2018 09:55,NTE
10/05/2018 10:15,IST
10/05/2018 10:15,MRS
10/05/2018 10:15,NCE
10/05/2018 10:35,LGW
10/05/2018 10:40,FCO
10/05/2018 10:55,CAI
10/05/2018 11:00,BLQ
10/05/2018 11:00,BRU
10/05/2018 11:05,CMN
10/05/2018 11:10,MXP
10/05/2018 11:15,PMO
10/05/2018 11:25,TUN
10/05/2018 11:35,TUN
10/05/2018 11:50,MIR
10/05/2018 11:55,TLS
10/05/2018 12:00,MIR
10/05/2018 12:25,FRA
10/05/2018 12:55,TUN
10/05/2018 13:00,DJE
10/05/2018 13:20,DJE
10/05/2018 13:30,DJE
10/05/2018 13:45,TUN
10/05/2018 13:50,MRS
10/05/2018 13:50,TUN
10/05/2018 13:55,TUN
10/05/2018 14:00,TUN
10/05/2018 14:00,TUN
10/05/2018 14:10,TUN
10/05/2018 14:15,TUN
10/05/2018 14:25,TUN
10/05/2018 14:30,NCE
10/05/2018 14:30,TUN
10/05/2018 14:35,TUN
10/05/2018 14:50,TOE
10/05/2018 15:00,TUN
10/05/2018 15:05,ORY
10/05/2018 15:05,TUN
10/05/2018 15:10,ORY
10/05/2018 15:30,ORN
10/05/2018 15:40,NCE
10/05/2018 15:55,TUN
10/05/2018 16:00,DJE
10/05/2018 16:00,TUN
10/05/2018 16:10,ALG
10/05/2018 16:15,AAE
10/05/2018 16:15,TUN
10/05/2018 16:35,LYS
10/05/2018 16:35,NCE
10/05/2018 16:40,LYS
10/05/2018 16:50,VIE
10/05/2018 17:00,MIR
10/05/2018 17:10,GVA
10/05/2018 17:30,TUN
10/05/2018 17:50,ORY
10/05/2018 18:00,TUN
10/05/2018 18:15,NTE
10/05/2018 18:20,TUN
10/05/2018 18:35,ORY
10/05/2018 18:40,MRS
10/05/2018 18:55,TUN
10/05/2018 18:55,TUN
10/05/2018 19:10,TOE
10/05/2018 19:30,DJE
10/05/2018 19:35,IST
10/05/2018 19:35,MRS
10/05/2018 19:40,TUN
10/05/2018 19:55,NIM
10/05/2018 20:00,TUN
10/05/2018 20:30,CKY
10/05/2018 20:30,NBE
10/05/2018 21:00,MIR
10/05/2018 21:40,CZL
10/05/2018 22:05,TOE
10/05/2018 22:20,DSS
10/05/2018 22:40,ABJ
10/05/2018 23:00,TUN
10/05/2018 23:00,TUN
11/05/2018 00:00,TUN
11/05/2018 00:40,MED
11/05/2018 00:40,NKC
11/05/2018 01:45,JED
11/05/2018 03:25,DJE
11/05/2018 03:50,MIR
11/05/2018 04:05,TUN
11/05/2018 04:15,TUN
11/05/2018 05:20,SFA
11/05/2018 05:50,TUN
11/05/2018 06:00,ORY
11/05/2018 06:00,TUN
11/05/2018 06:00,TUN
11/05/2018 06:05,DJE
11/05/2018 06:25,TUN
11/05/2018 06:25,TUN
11/05/2018 06:30,MIR
11/05/2018 06:35,DJE
11/05/2018 06:40,TUN
11/05/2018 07:05,TUN
11/05/2018 07:10,BUD
11/05/2018 07:10,TUN
11/05/2018 07:25,TUN
11/05/2018 07:30,SXF
11/05/2018 07:30,TUN
11/05/2018 07:40,TUN
11/05/2018 07:45,DJE
11/05/2018 07:50,TUN
11/05/2018 07:55,TUN
11/05/2018 08:20,TUN
11/05/2018 08:50,MRS
11/05/2018 09:10,CDG
11/05/2018 09:10,NCE
11/05/2018 09:15,TUN
11/05/2018 09:20,TUN
11/05/2018 09:30,AMS
11/05/2018 09:40,ORY
11/05/2018 09:45,MIR
11/05/2018 09:45,TUN
11/05/2018 09:55,ORY
11/05/2018 09:55,TLS
11/05/2018 10:00,BOD
11/05/2018 10:00,DUS
11/05/2018 10:15,NCE
11/05/2018 10:35,DUS
11/05/2018 10:40,FCO
11/05/2018 10:40,LYS
11/05/2018 10:45,BEY
11/05/2018 11:05,CMN
11/05/2018 11:20,BRU
11/05/2018 11:50,MIR
11/05/2018 11:50,MXP
11/05/2018 12:00,NAP
11/05/2018 12:30,TUN
11/05/2018 12:35,TUN
11/05/2018 12:40,SFA
11/05/2018 12:50,TUN
11/05/2018 12:50,TUN
11/05/2018 13:00,ORY
11/05/2018 13:10,DJE
11/05/2018 13:10,TUN
11/05/2018 13:25,TUN
11/05/2018 13:40,DJE
11/05/2018 13:50,TUN
11/05/2018 14:00,DJE
11/05/2018 14:00,TUN
11/05/2018 14:15,TUN
11/05/2018 14:30,MLA
11/05/2018 14:30,TUN
11/05/2018 14:35,TUN
11/05/2018 15:10,ORY
11/05/2018 15:10,TUN
11/05/2018 15:10,TUN
11/05/2018 15:15,FCO
11/05/2018 15:25,TUN
11/05/2018 15:55,ORY
11/05/2018 16:00,TUN
11/05/2018 16:10,ALG
11/05/2018 16:15,DJE
11/05/2018 16:20,SXB
11/05/2018 16:20,TUN
11/05/2018 16:30,TUN
11/05/2018 16:55,LHR
11/05/2018 17:00,FRA
11/05/2018 17:15,LYS
11/05/2018 17:20,ORY
11/05/2018 17:25,MAD
11/05/2018 18:00,TUN
11/05/2018 18:05,HAM
11/05/2018 18:10,TOE
11/05/2018 18:20,TUN
11/05/2018 18:45,CMN
11/05/2018 18:55,TUN
11/05/2018 19:45,DJE
11/05/2018 20:15,OUA
11/05/2018 20:25,TUN
11/05/2018 21:00,DJE
11/05/2018 22:00,TUN
11/05/2018 22:10,TOE
11/05/2018 22:20,DSS
11/05/2018 22:40,ABJ
11/05/2018 23:25,TUN
11/05/2018 23:30,TUN
12/05/2018 00:00,DJE
12/05/2018 00:40,BKO
12/05/2018 01:45,JED
12/05/2018 03:20,MED
12/05/2018 03:40,TUN
12/05/2018 04:20,TUN
12/05/2018 04:25,DJE
12/05/2018 04:30,DJE
12/05/2018 05:05,MIR
12/05/2018 05:15,DJE
12/05/2018 05:20,DJE
12/05/2018 06:00,MIR
12/05/2018 06:00,ORY
12/05/2018 06:00,TUN
12/05/2018 06:05,DJE
12/05/2018 06:20,DJE
12/05/2018 06:20,TUN
12/05/2018 06:25,TUN
12/05/2018 06:35,MIR
12/05/2018 06:50,MIR
12/05/2018 07:05,TUN
12/05/2018 07:15,TUN
12/05/2018 07:20,TUN
12/05/2018 07:25,TUN
12/05/2018 07:30,TUN
12/05/2018 07:45,DJE
12/05/2018 07:50,TUN
12/05/2018 07:55,TUN
12/05/2018 08:05,NTE
12/05/2018 08:10,TUN
12/05/2018 08:15,MUC
12/05/2018 08:20,TUN
12/05/2018 08:25,TUN
12/05/2018 08:50,MRS
12/05/2018 08:55,LYS
12/05/2018 09:10,BRU
12/05/2018 09:10,TOE
12/05/2018 09:15,TUN
12/05/2018 09:15,ZRH
12/05/2018 09:20,TUN
12/05/2018 09:25,GVA
12/05/2018 09:40,ORY
12/05/2018 10:15,NCE
12/05/2018 10:25,HAM
12/05/2018 10:30,DUS
12/05/2018 10:30,FRA
12/05/2018 10:40,FCO
12/05/2018 10:40,LYS
12/05/2018 10:50,TUN
12/05/2018 10:55,DUS
12/05/2018 10:55,IST
12/05/2018 11:00,BLQ
12/05/2018 11:00,BRU
12/05/2018 11:00,GVA
12/05/2018 11:05,CMN
12/05/2018 11:20,MIR
12/05/2018 11:50,MIR
12/05/2018 11:50,MXP
12/05/2018 12:35,DJE
12/05/2018 12:35,TUN
12/05/2018 12:50,DJE
12/05/2018 12:55,TUN
12/05/2018 13:30,DJE
12/05/2018 13:35,TUN
12/05/2018 13:50,NCE
12/05/2018 13:55,TUN
12/05/2018 14:00,DJE
12/05/2018 14:00,MIR
12/05/2018 14:00,TUN
12/05/2018 14:05,MIR
12/05/2018 14:05,TUN
12/05/2018 14:10,ORY
12/05/2018 14:15,TUN
12/05/2018 14:20,MIR
12/05/2018 14:30,TUN
12/05/2018 14:35,TUN
12/05/2018 14:40,TUN
12/05/2018 14:50,DJE
12/05/2018 14:50,TUN
12/05/2018 15:05,ORY
12/05/2018 15:30,ORN
12/05/2018 15:55,ORY
12/05/2018 15:55,ZRH
12/05/2018 16:15,CZL
12/05/2018 16:15,DJE
12/05/2018 16:20,MIR
12/05/2018 16:20,TLS
12/05/2018 16:35,NCE
12/05/2018 16:40,LYS
12/05/2018 17:10,ORY
12/05/2018 17:20,ORY
12/05/2018 17:20,VIE
12/05/2018 17:30,VIE
12/05/2018 17:40,FRA
12/05/2018 18:00,BRU
12/05/2018 18:00,TUN
12/05/2018 18:20,TUN
12/05/2018 18:25,LIS
12/05/2018 18:40,PRG
12/05/2018 18:50,MIR
12/05/2018 18:55,MRS
12/05/2018 19:10,TUN
12/05/2018 19:40,TUN
12/05/2018 19:45,DJE
12/05/2018 20:00,TUN
12/05/2018 20:15,YUL
12/05/2018 20:30,TUN
12/05/2018 20:40,COO
12/05/2018 21:05,DJE
12/05/2018 21:40,MIR
12/05/2018 22:00,MIR
12/05/2018 22:40,ABJ
12/05/2018 22:45,MIR
12/05/2018 23:00,TUN
12/05/2018 23:45,DJE
12/05/2018 23:55,CAI
13/05/2018 00:00,TUN
13/05/2018 00:10,NIM
13/05/2018 00:40,MED
13/05/2018 01:30,MED
13/05/2018 02:30,TUN
13/05/2018 04:30,TUN
13/05/2018 04:35,DJE
13/05/2018 05:00,DJE
13/05/2018 05:05,MIR
13/05/2018 06:00,DJE
13/05/2018 06:00,ORY
13/05/2018 06:00,TUN
13/05/2018 06:00,TUN
13/05/2018 06:25,TUN
13/05/2018 06:30,TUN
13/05/2018 06:40,TUN
13/05/2018 06:55,TUN
13/05/2018 06:55,TUN
13/05/2018 07:00,SFA
13/05/2018 07:20,TUN
13/05/2018 07:25,TUN
13/05/2018 07:30,TUN
13/05/2018 07:40,NCE
13/05/2018 07:45,DJE
13/05/2018 07:55,TUN
13/05/2018 07:55,TUN
13/05/2018 08:05,TUN
13/05/2018 08:10,NTE
13/05/2018 08:10,TUN
13/05/2018 08:25,ORY
13/05/2018 08:35,TUN
13/05/2018 08:50,MRS
13/05/2018 09:25,TUN
13/05/2018 09:30,ORY
13/05/2018 09:30,TUN
13/05/2018 09:40,BOD
13/05/2018 09:45,ORY
13/05/2018 10:10,TLS
13/05/2018 10:20,ALG
13/05/2018 10:20,FRA
13/05/2018 10:25,DJE
13/05/2018 10:25,VCE
13/05/2018 10:35,BEY
13/05/2018 10:40,LYS
13/05/2018 11:00,BRU
13/05/2018 11:05,CMN
13/05/2018 11:10,MXP
13/05/2018 11:30,MLA
13/05/2018 11:40,NCE
13/05/2018 11:50,MIR
13/05/2018 12:15,TUN
13/05/2018 12:20,TUN
13/05/2018 12:35,TUN
13/05/2018 12:50,TUN
13/05/2018 12:50,TUN
13/05/2018 13:05,MIR
13/05/2018 13:15,TUN
13/05/2018 13:25,TUN
13/05/2018 13:50,TUN
13/05/2018 14:00,CDG
13/05/2018 14:00,DJE
13/05/2018 14:00,TUN
13/05/2018 14:00,TUN
13/05/2018 14:15,DJE
13/05/2018 14:15,TUN
13/05/2018 14:15,TUN
13/05/2018 14:30,TUN
13/05/2018 14:40,LYS
13/05/2018 14:45,TUN
13/05/2018 15:00,TOE
13/05/2018 15:15,FCO
13/05/2018 16:10,ALG
13/05/2018 16:10,GVA
13/05/2018 16:15,DJE
13/05/2018 16:20,TUN
13/05/2018 16:35,MXP
13/05/2018 16:35,NCE
13/05/2018 16:55,LHR
13/05/2018 17:20,ORY
13/05/2018 17:25,MAD
13/05/2018 17:30,ORY
13/05/2018 17:40,DJE
13/05/2018 17:55,PRG
13/05/2018 18:00,TUN
13/05/2018 18:20,TUN
13/05/2018 18:55,TUN
13/05/2018 18:55,TUN
13/05/2018 19:40,TUN
13/05/2018 19:45,DJE
13/05/2018 21:10,DJE
13/05/2018 21:10,MIR
13/05/2018 21:15,CDG
13/05/2018 21:25,MIR
13/05/2018 21:30,TUN
13/05/2018 22:00,TUN
13/05/2018 22:20,DSS
13/05/2018 22:40,ABJ
14/05/2018 00:40,BKO
14/05/2018 00:40,MED
14/05/2018 00:40,NKC
14/05/2018 00:55,OUA
14/05/2018 01:45,JED
14/05/2018 01:50,TUN
14/05/2018 02:15,NTE
14/05/2018 05:45,MIR
14/05/2018 06:00,ORY
14/05/2018 06:00,TUN
14/05/2018 06:00,TUN
14/05/2018 06:25,TUN
14/05/2018 06:55,TUN
14/05/2018 07:00,TUN
14/05/2018 07:05,TUN
14/05/2018 07:25,TUN
14/05/2018 07:30,TUN
14/05/2018 07:45,DJE
14/05/2018 07:50,TUN
14/05/2018 07:55,TUN
14/05/2018 08:05,DJE
14/05/2018 08:05,TUN
14/05/2018 08:10,TUN
14/05/2018 08:20,TUN
14/05/2018 08:25,TUN
14/05/2018 08:35,LYS
14/05/2018 08:35,TUN
14/05/2018 08:50,MRS
14/05/2018 09:45,TLS
14/05/2018 09:45,TUN
14/05/2018 09:55,ORY
14/05/2018 10:15,NCE
14/05/2018 10:15,TUN
14/05/2018 10:20,FRA
14/05/2018 10:40,FCO
14/05/2018 10:40,LYS
14/05/2018 10:50,BCN
14/05/2018 10:55,IST
14/05/2018 11:00,BLQ
14/05/2018 11:00,BRU
14/05/2018 11:00,GVA
14/05/2018 11:05,CMN
14/05/2018 11:10,MXP
14/05/2018 11:20,DJE
14/05/2018 11:25,TUN
14/05/2018 11:50,MIR
14/05/2018 12:00,NAP
14/05/2018 12:25,TUN
14/05/2018 12:30,DJE
14/05/2018 12:35,TUN
14/05/2018 13:15,TUN
14/05/2018 13:45,TUN
14/05/2018 13:50,MRS
14/05/2018 13:50,TUN
14/05/2018 14:00,TUN
14/05/2018 14:15,TUN
14/05/2018 14:15,TUN
14/05/2018 14:30,TUN
14/05/2018 14:35,TUN
14/05/2018 15:10,ORY
14/05/2018 15:50,ORN
14/05/2018 15:55,ORY
14/05/2018 16:00,LGW
14/05/2018 16:10,ALG
14/05/2018 16:15,DJE
14/05/2018 16:20,TUN
14/05/2018 16:20,TUN
14/05/2018 16:35,DUS
14/05/2018 16:35,NCE
14/05/2018 17:10,MAD
14/05/2018 17:10,ORY
14/05/2018 17:20,DUS
14/05/2018 17:20,ORY
14/05/2018 18:00,TUN
14/05/2018 18:15,ORY
14/05/2018 18:20,TUN
14/05/2018 18:35,CAI
14/05/2018 18:55,TUN
14/05/2018 19:15,SFA
14/05/2018 19:20,LIS
14/05/2018 19:45,DJE
14/05/2018 22:20,DSS
14/05/2018 23:05,CDG
14/05/2018 23:30,LYS
14/05/2018 23:59,MIR
15/05/2018 00:20,CKY
15/05/2018 01:45,JED
15/05/2018 04:25,MIR
15/05/2018 06:00,ORY
15/05/2018 06:00,TUN
15/05/2018 06:20,TUN
15/05/2018 06:25,TUN
15/05/2018 07:00,TUN
15/05/2018 07:10,TUN
15/05/2018 07:25,TUN
15/05/2018 07:30,TUN
15/05/2018 07:45,DJE
15/05/2018 07:45,MUC
15/05/2018 07:50,TUN
15/05/2018 08:35,TUN
15/05/2018 08:50,MRS
15/05/2018 09:10,BEG
15/05/2018 09:20,TUN
15/05/2018 10:15,NCE
15/05/2018 10:25,MIR
15/05/2018 10:35,PRG
15/05/2018 11:00,BRU
15/05/2018 11:00,TUN
15/05/2018 11:05,CMN
15/05/2018 11:10,MXP
15/05/2018 11:40,FCO
15/05/2018 12:35,TUN
15/05/2018 12:50,TUN
15/05/2018 13:20,TOE
15/05/2018 13:30,DJE
15/05/2018 13:45,TUN
15/05/2018 13:45,TUN
15/05/2018 13:50,TUN
15/05/2018 13:55,ZRH
15/05/2018 14:00,PRG
15/05/2018 14:00,TUN
15/05/2018 14:25,TUN
15/05/2018 14:30,TUN
15/05/2018 15:00,TUN
15/05/2018 15:05,TUN
15/05/2018 15:55,ORY
15/05/2018 15:55,TUN
15/05/2018 16:10,ALG
15/05/2018 16:15,DJE
15/05/2018 16:30,GVA
15/05/2018 16:40,CZL
15/05/2018 16:40,LYS
15/05/2018 16:55,LHR
15/05/2018 17:10,ORY
15/05/2018 17:25,TUN
15/05/2018 17:30,AMS
15/05/2018 17:30,TUN
15/05/2018 18:00,TUN
15/05/2018 18:20,TUN
15/05/2018 19:00,TUN
15/05/2018 19:15,TOE
15/05/2018 19:35,IST
15/05/2018 19:40,TUN
15/05/2018 19:45,DJE
15/05/2018 20:00,BKO
15/05/2018 20:15,OUA
15/05/2018 20:35,SFA
15/05/2018 21:00,DJE
15/05/2018 22:20,DSS
15/05/2018 22:40,ABJ
15/05/2018 23:00,TUN
15/05/2018 23:40,JED
16/05/2018 00:40,MED
16/05/2018 01:10,MED
16/05/2018 01:35,MED
16/05/2018 04:35,MIR
16/05/2018 05:20,DJE
16/05/2018 06:00,ORY
16/05/2018 06:00,TUN
16/05/2018 06:00,TUN
16/05/2018 06:05,DJE
16/05/2018 06:25,TUN
16/05/2018 06:55,TUN
16/05/2018 07:00,DJE
16/05/2018 07:00,TOE
16/05/2018 07:00,TUN
16/05/2018 07:05,TUN
16/05/2018 07:05,TUN
16/05/2018 07:10,DJE
16/05/2018 07:25,TUN
16/05/2018 07:45,DJE
16/05/2018 07:50,TUN
16/05/2018 07:55,TUN
16/05/2018 08:20,TUN
16/05/2018 08:35,SFA
16/05/2018 08:35,TUN
16/05/2018 08:40,TUN
16/05/2018 08:50,MRS
16/05/2018 09:05,PRG
16/05/2018 09:20,ORY
16/05/2018 09:30,TUN
16/05/2018 09:40,ORY
16/05/2018 10:00,LJU
16/05/2018 10:00,MUC
16/05/2018 10:15,NCE
16/05/2018 10:20,LYS
16/05/2018 10:30,FRA
16/05/2018 10:40,LYS
16/05/2018 10:55,FCO
16/05/2018 10:55,IST
16/05/2018 11:05,CMN
16/05/2018 11:10,GVA
16/05/2018 11:15,MXP
16/05/2018 11:30,MLA
16/05/2018 11:50,MIR
16/05/2018 12:35,TUN
16/05/2018 12:50,TUN
16/05/2018 12:55,TUN
16/05/2018 13:05,DJE
16/05/2018 13:35,DJE
16/05/2018 13:45,DJE
16/05/2018 13:50,TUN
16/05/2018 14:00,TUN
16/05/2018 14:15,TUN
16/05/2018 14:25,TUN
16/05/2018 15:00,TUN
16/05/2018 15:10,ORY
16/05/2018 15:15,TUN
16/05/2018 15:30,ORN
16/05/2018 15:40,BCN
16/05/2018 15:55,ORY
16/05/2018 16:10,ALG
16/05/2018 16:20,TUN
16/05/2018 16:25,MUC
16/05/2018 16:45,DJE
16/05/2018 17:00,GVA
16/05/2018 17:20,ORY
16/05/2018 17:25,MAD
16/05/2018 18:15,TUN
16/05/2018 18:20,TUN
16/05/2018 18:55,TUN
16/05/2018 19:40,TUN
16/05/2018 19:55,DJE
16/05/2018 20:00,BKO
16/05/2018 21:00,DJE
16/05/2018 22:00,TUN
16/05/2018 22:20,DSS
16/05/2018 22:30,TUN
16/05/2018 22:40,ABJ
17/05/2018 00:30,COO
17/05/2018 00:40,MED
17/05/2018 01:10,JED
17/05/2018 01:45,JED
17/05/2018 02:10,YUL
17/05/2018 03:30,MED
17/05/2018 06:00,ORY
17/05/2018 06:00,TUN
17/05/2018 06:00,TUN
17/05/2018 06:05,DJE
17/05/2018 06:05,MIR
17/05/2018 06:20,DJE
17/05/2018 06:20,TUN
17/05/2018 06:25,TUN
17/05/2018 06:45,TUN
17/05/2018 07:00,TUN
17/05/2018 07:05,TUN
17/05/2018 07:25,DJE
17/05/2018 07:25,TUN
17/05/2018 07:30,TUN
17/05/2018 07:45,DJE
17/05/2018 07:55,DJE
17/05/2018 08:10,TUN
17/05/2018 08:20,TUN
17/05/2018 08:35,TUN
17/05/2018 08:50,MRS
17/05/2018 09:15,TUN
17/05/2018 09:20,ORY
17/05/2018 09:30,PRG
17/05/2018 09:40,ORY
17/05/2018 09:55,NTE
17/05/2018 10:15,IST
17/05/2018 10:15,MRS
17/05/2018 10:30,ALG
17/05/2018 10:35,LGW
17/05/2018 10:40,FCO
17/05/2018 10:55,CAI
17/05/2018 11:00,BRU
17/05/2018 11:05,CMN
17/05/2018 11:10,MXP
17/05/2018 11:25,TUN
17/05/2018 11:50,MIR
17/05/2018 11:55,TLS
17/05/2018 12:35,MIR
17/05/2018 12:35,TUN
17/05/2018 12:55,TUN
17/05/2018 13:20,DJE
17/05/2018 13:20,TUN
17/05/2018 13:45,TUN
17/05/2018 13:50,MRS
17/05/2018 13:50,TUN
17/05/2018 14:00,TUN
17/05/2018 14:00,TUN
17/05/2018 14:10,TUN
17/05/2018 14:15,TUN
17/05/2018 14:35,TUN
17/05/2018 14:50,TOE
17/05/2018 15:00,TUN
17/05/2018 15:05,NCE
17/05/2018 15:05,TUN
17/05/2018 15:05,TUN
17/05/2018 15:10,ORY
17/05/2018 15:30,ORN
17/05/2018 15:55,ORY
17/05/2018 16:10,ALG
17/05/2018 16:15,CZL
17/05/2018 16:35,NCE
17/05/2018 16:35,NTE
17/05/2018 16:40,LYS
17/05/2018 16:50,VIE
17/05/2018 17:20,ORY
17/05/2018 17:30,TUN
17/05/2018 17:35,MIR
17/05/2018 17:50,GVA
17/05/2018 18:00,TUN
17/05/2018 18:20,TUN
17/05/2018 18:35,ORY
17/05/2018 18:55,TUN
17/05/2018 18:55,TUN
17/05/2018 19:10,TOE
17/05/2018 19:55,NIM
17/05/2018 19:55,TUN
17/05/2018 20:10,MRS
17/05/2018 20:30,CKY
17/05/2018 21:40,TOE
17/05/2018 22:00,TUN
17/05/2018 22:00,TUN
17/05/2018 22:05,TOE
17/05/2018 22:20,DSS
17/05/2018 22:20,TUN
17/05/2018 22:40,ABJ
17/05/2018 23:00,MIR
18/05/2018 00:40,MED
18/05/2018 00:40,NKC
18/05/2018 01:45,JED
18/05/2018 03:10,JED
18/05/2018 03:20,MED
18/05/2018 03:50,MIR
18/05/2018 04:00,MIR
18/05/2018 05:00,DJE
18/05/2018 05:20,DJE
18/05/2018 05:20,SFA
18/05/2018 05:50,TUN
18/05/2018 06:00,ORY
18/05/2018 06:00,TUN
18/05/2018 06:00,TUN
18/05/2018 06:05,DJE
18/05/2018 06:25,TUN
18/05/2018 06:25,TUN
18/05/2018 06:30,TUN
18/05/2018 06:35,DJE
18/05/2018 07:00,TUN
18/05/2018 07:00,TUN
18/05/2018 07:10,BUD
18/05/2018 07:15,TUN
18/05/2018 07:25,TUN
18/05/2018 07:45,DJE
18/05/2018 07:55,TUN
18/05/2018 08:05,TUN
18/05/2018 08:20,TUN
18/05/2018 08:50,MRS
18/05/2018 08:50,TUN
18/05/2018 08:55,SXB
18/05/2018 09:00,TUN
18/05/2018 09:05,SXF
18/05/2018 09:10,CDG
18/05/2018 09:20,ORY
18/05/2018 09:20,TUN
18/05/2018 09:30,AMS
18/05/2018 09:40,ORY
18/05/2018 09:45,TUN
18/05/2018 10:00,DUS
18/05/2018 10:00,FRA
18/05/2018 10:15,BOD
18/05/2018 10:30,VCE
18/05/2018 10:35,DUS
18/05/2018 10:40,BCN
18/05/2018 10:40,FCO
18/05/2018 11:05,BEY
18/05/2018 11:05,CMN
18/05/2018 11:25,MXP
18/05/2018 11:25,TUN
18/05/2018 11:50,MIR
18/05/2018 12:00,NAP
18/05/2018 12:25,DJE
18/05/2018 12:30,TUN
18/05/2018 12:35,TUN
18/05/2018 12:40,SFA
18/05/2018 12:50,TUN
18/05/2018 12:50,TUN
18/05/2018 12:50,TUN
18/05/2018 13:00,ORY
18/05/2018 13:10,DJE
18/05/2018 13:10,TUN
18/05/2018 13:25,TUN
18/05/2018 13:30,DJE
18/05/2018 13:50,MRS
18/05/2018 13:50,TUN
18/05/2018 14:00,DJE
18/05/2018 14:00,TUN
18/05/2018 14:00,TUN
18/05/2018 14:05,TUN
18/05/2018 14:15,TUN
18/05/2018 14:15,TUN
18/05/2018 14:30,DJE
18/05/2018 14:30,MLA
18/05/2018 15:00,TUN
18/05/2018 15:10,ORY
18/05/2018 15:10,TUN
18/05/2018 15:45,MUC
18/05/2018 15:55,ORY
18/05/2018 15:55,TUN
18/05/2018 16:10,ALG
18/05/2018 16:10,GVA
18/05/2018 16:10,MUC
18/05/2018 16:15,TUN
18/05/2018 16:20,SXB
18/05/2018 16:20,TUN
18/05/2018 16:30,DJE
18/05/2018 16:30,TUN
18/05/2018 16:35,NCE
18/05/2018 16:40,LYS
18/05/2018 16:45,TUN
18/05/2018 16:55,LHR
18/05/2018 17:00,FRA
18/05/2018 17:10,ORY
18/05/2018 17:20,ORY
18/05/2018 17:25,MAD
18/05/2018 17:40,LYS
18/05/2018 18:00,TOE
18/05/2018 18:10,TOE
18/05/2018 18:20,TUN
18/05/2018 18:55,TUN
18/05/2018 19:05,TUN
18/05/2018 19:35,IST
